time,Vref,Vt,Vfd,Id,Iq,Vd,Vq,P,Q,Pm,omega,delta
6.8500000000000005,1.06,1.063436138226852,1.0461296855092679,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.86,1.06,1.0634315027878012,1.045418868233615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.87,1.06,1.0634265911390965,1.0447113825744208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.88,1.06,1.0634214046463124,1.0440072284318658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.890000000000001,1.06,1.0634159446746583,1.0433064056354504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.9,1.06,1.0634102125889524,1.0426089139443193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.91,1.06,1.0634042097535934,1.0419147530475898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.92,1.06,1.0633979375325342,1.041223922564677,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.93,1.06,1.063391397289254,1.040536422045621,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.94,1.06,1.0633845903867314,1.0398522509714112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.95,1.06,1.0633775181874183,1.039171408754315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.96,1.06,1.0633701820532127,1.038493894738202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.97,1.06,1.0633625833454319,1.0378197081988723,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.98,1.06,1.0633547234247867,1.0371488483443798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.99,1.06,1.0633466036513544,1.0364813143153608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.0,1.06,1.0633382253845534,1.0358171051853597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.01,1.06,1.0633295899831166,1.0351562199611535,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.0200000000000005,1.06,1.0633206988050659,1.034498657583079,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.03,1.06,1.0633115532076862,1.0338444169253589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.04,1.06,1.0633021545475,1.033193496796427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.05,1.06,1.0632925041802417,1.0325458959392533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.0600000000000005,1.06,1.063282603460832,1.0319016130316714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.07,1.06,1.0632724537433538,1.0312606466867027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.08,1.06,1.0632620563810253,1.0306229954528816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.09,1.06,1.063251412726177,1.029988657814582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.1000000000000005,1.06,1.0632405241302254,1.029357632192342,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.11,1.06,1.0632293919436493,1.0287299169431885,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.12,1.06,1.0632180175159642,1.0281055103609626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.13,1.06,1.063206402195699,1.0274844106766445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.140000000000001,1.06,1.0631945473303712,1.0268666160586783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.15,1.06,1.0631824542664625,1.0262521246132956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.16,1.06,1.0631701243493952,1.0256409343848412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.17,1.06,1.0631575589235078,1.0250330433560966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.18,1.06,1.0631447593320322,1.0244284494486045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.19,1.06,1.0631317269170688,1.0238271505229914,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.2,1.06,1.063118463019564,1.0232291443792934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.21,1.06,1.0631049689792864,1.022634428757278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.22,1.06,1.0630912461348039,1.0220430013367685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.23,1.06,1.0630772958234598,1.0214548597379665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.24,1.06,1.0630631193813507,1.0208700015217744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.25,1.06,1.0630487181433035,1.0202884241901202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.26,1.06,1.0630340934428524,1.0197101251862777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.2700000000000005,1.06,1.0630192466122164,1.01913510189519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.28,1.06,1.0630041789822768,1.0185633516437909,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.29,1.06,1.0629888918825554,1.0179948717013272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.3,1.06,1.0629733866411917,1.0174296592796812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.3100000000000005,1.06,1.062957664584921,1.0168677115336902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.32,1.06,1.0629417270390527,1.0163090255614684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.33,1.06,1.0629255753274482,1.0157535984047286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.34,1.06,1.0629092107724998,1.0152014270491017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.3500000000000005,1.06,1.0628926346951082,1.0146525084244573,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.36,1.06,1.0628758484146619,1.0141068394052244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.37,1.06,1.062858853249016,1.01356441681071,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.38,1.06,1.0628416505144704,1.01302523740542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.390000000000001,1.06,1.0628242415257494,1.0124892978993774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.4,1.06,1.0628066275959804,1.0119565949484413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.41,1.06,1.0627888100366736,1.011427125154626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.42,1.06,1.0627707901577006,1.0109008850664194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.43,1.06,1.062752569267275,1.0103778711791,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.44,1.06,1.0627341486719313,1.0098580799350558,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.45,1.06,1.0627155296765043,1.0093415077241013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.46,1.06,1.0626967135841103,1.0088281508837933,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.47,1.06,1.0626777016961257,1.00831800569975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.48,1.06,1.0626584953121683,1.0078110684059658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.49,1.06,1.0626390957300764,1.007307335185127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.5,1.06,1.0626195042458906,1.0068068021689285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.51,1.06,1.0625997221538332,1.0063094654383893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.5200000000000005,1.06,1.0625797507462895,1.0058153210241663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.53,1.06,1.062559591313788,1.0053243649068697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.54,1.06,1.0625392451449818,1.004836593017377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.55,1.06,1.0625187135266299,1.0043520012371474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.5600000000000005,1.06,1.0624979977435773,1.0038705853985346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.57,1.06,1.0624770990787378,1.0033923412851002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.58,1.06,1.0624560188130738,1.0029172646319267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.59,1.06,1.0624347582255793,1.002445351125929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.6000000000000005,1.06,1.0624133185932607,1.001976596406168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.61,1.06,1.0623917011911188,1.00151099606416,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.62,1.06,1.0623699072921309,1.0010485456441893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.63,1.06,1.0623479381672325,1.0005892406436188,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.640000000000001,1.06,1.0623257950853,1.0001330765131995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.65,1.06,1.0623034793131325,0.9996800486573815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.66,1.06,1.0622809921154346,0.9992301524346223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.67,1.06,1.0622583347547985,0.998783383157697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.68,1.06,1.0622355084916875,0.9983397360940061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.69,1.06,1.062212514584418,0.9978992064658836,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.7,1.06,1.0621893542891425,0.9974617894509051,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.71,1.06,1.0621660288598334,0.9970274801821953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.72,1.06,1.0621425395482649,0.9965962737487338,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.73,1.06,1.062118887603998,0.9961681651956625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.74,1.06,1.0620950742743622,0.9957431495245913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.75,1.06,1.0620711008044401,0.9953212216939027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.76,1.06,1.062046968437051,0.9949023766190578,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.7700000000000005,1.06,1.0620226784127342,0.9944866091729001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.78,1.06,1.0619982319697332,0.9940739141859598,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.79,1.06,1.06197363034398,0.9936642864467571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.8,1.06,1.0619488747690786,0.9932577207021058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.8100000000000005,1.06,1.0619239664762903,0.9928542116574149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.82,1.06,1.0618989066945168,0.9924537539769913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.83,1.06,1.061873696650286,0.9920563422843411,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.84,1.06,1.0618483375677357,0.9916619711624709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.8500000000000005,1.06,1.0618228306685988,0.9912706351541876,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.86,1.06,1.0617971771721884,0.9908823287623993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.87,1.06,1.061771378295382,0.9904970464504145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.88,1.06,1.0617454352526077,0.9901147826422405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.890000000000001,1.06,1.0617193492558288,0.9897355317228829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.9,1.06,1.061693121514529,0.9893592880386424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.91,1.06,1.0616667532356987,0.9889860458974128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.92,1.06,1.0616402456238194,0.9886157995689778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.930000000000001,1.06,1.0616135998808507,0.9882485432853074,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.94,1.06,1.0615868172062153,0.9878842712408532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.95,1.06,1.0615598987967854,0.987522977592844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.96,1.06,1.0615328458468685,0.9871646564615805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.97,1.06,1.0615056595481938,0.986809301930729,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.98,1.06,1.0614783410898982,0.9864569080476152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7.99,1.06,1.0614508916585135,0.9861074688235171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.0,1.06,1.061423312437952,0.9857609782339578,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.01,1.01,1.0613956046094937,0.985417430218997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.02,1.01,1.0613677693517731,0.9599518186835215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.03,1.01,1.0613385999017089,0.9356329499975375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.040000000000001,1.01,1.0613070982342072,0.9124036835902094,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.05,1.01,1.0612724458043503,0.8902103425379794,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.06,1.01,1.0612339781700755,0.8690024382049626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.07,1.01,1.061191162989596,0.8487324228826171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.08,1.01,1.0611435809533463,0.8293554671448072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.09,1.01,1.0610909092672898,0.8108292590439504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.1,1.01,1.0610329073541114,0.7931138226312497,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.11,1.01,1.060969404482064,0.7761713535957744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.120000000000001,1.01,1.060900289068898,0.7599660700892287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.13,1.01,1.0608254994410906,0.7444640770407422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.14,1.01,1.0607450158571268,0.7296332424733628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.15,1.01,1.0606588536284445,0.715443084515011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.16,1.01,1.0605670571932764,0.7018646679548334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.17,1.01,1.0604696950174626,0.6888705093341018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.18,1.01,1.0603668552126957,0.6764344896816191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.19,1.01,1.0602586417769309,0.6645317741092167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.2,1.01,1.060145171374117,0.6531387375753304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.21,1.01,1.0600265705812137,0.6422328962054925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.22,1.01,1.0599029735398693,0.6317928436293638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.23,1.01,1.0597745199583253,0.621798191855923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.24,1.01,1.0596413534162414,0.6122295162627729,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.25,1.01,1.0595036199313341,0.6030683043231565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.26,1.01,1.059361466752122,0.5942969077360856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.27,1.01,1.059215041345766,0.5858984976616789,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.28,1.01,1.0590644905540771,0.5778570227960622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.290000000000001,1.01,1.0589099598943221,0.5701571700485312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.3,1.01,1.0587515929845437,0.5627843276086398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.31,1.01,1.0585895310758089,0.5557245502128534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.32,1.01,1.0584239126761286,0.5489645264397918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.33,1.01,1.0582548732528347,0.5424915478801924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.34,1.01,1.058082545001961,0.5362934800428417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.35,1.01,1.0579070566747175,0.530358734871095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.36,1.01,1.0577285334524782,0.5246762447564524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.370000000000001,1.01,1.05754709686287,0.5192354379461624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.38,1.01,1.0573628647305515,0.5140262152511617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.39,1.01,1.0571759511571528,0.5090389279689568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.4,1.01,1.0569864665256041,0.5042643569434546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.41,1.01,1.0567945175247444,0.4996936926903477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.42,1.01,1.0566002071906722,0.4953185165225594,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.43,1.01,1.0564036349617987,0.49113078261554516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.44,1.01,1.0562048967449966,0.48712280095698146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.45,1.01,1.0560040849906076,0.4832872211296422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.46,1.01,1.0558012887743995,0.47961701688009806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.47,1.01,1.0555965938848433,0.47610547142934573,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.48,1.01,1.0553900829143215,0.4727461634846024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.49,1.01,1.0551818353530922,0.4695329539143489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.5,1.01,1.0549719276850122,0.4664599730512812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.51,1.01,1.0547604334841798,0.4635216085901824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.52,1.01,1.054547423511795,0.4607124940498703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.53,1.01,1.0543329658126501,0.4580274977703349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.540000000000001,1.01,1.0541171258107616,0.4554617124179778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.55,1.01,1.053899966403748,0.45301044497351123,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.56,1.01,1.0536815480556228,0.45066920717859715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.57,1.01,1.0534619288877423,0.4484337064186993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.58,1.01,1.0532411647677018,0.44629983702092046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.59,1.01,1.0530193093960158,0.44426367194678984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.6,1.01,1.0527964143904627,0.44232145486107827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.61,1.01,1.0525725293680037,0.4404695925587494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.620000000000001,1.01,1.0523477020242202,0.43870464773311707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.63,1.01,1.0521219782102293,0.4370233320691746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.64,1.01,1.0518954020070659,0.4354224996468991,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.65,1.01,1.0516680157975316,0.43389914064011664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.66,1.01,1.0514398603355268,0.4324503752972496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.67,1.01,1.0512109748128935,0.4310734481909547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.68,1.01,1.0509813969238047,0.4297657227243088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.69,1.01,1.050751162926747,0.42852467588180815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.700000000000001,1.01,1.050520307704147,0.4273478932140206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.71,1.01,1.0502888648196962,0.4262330640452712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.72,1.01,1.0500568665734349,0.425177976894253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.73,1.01,1.0498243440546573,0.4241805150979362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.74,1.01,1.0495913271927022,0.4232386526296082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.75,1.01,1.0493578448056946,0.42235045010230543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.76,1.01,1.049123924647304,0.42151405094931144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.77,1.01,1.0488895934515878,0.4207276777737807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.78,1.01,1.0486548769759827,0.4199896288599175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.790000000000001,1.01,1.0484198000425127,0.4192982748384892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.8,1.01,1.0481843865772764,0.4186520554997842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.81,1.01,1.0479486596482794,0.41804947674744153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.82,1.01,1.0477126415016715,0.41748910768687963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.83,1.01,1.0474763535964526,0.4169695778423352,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.84,1.01,1.0472398166377046,0.4164895744967979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.85,1.01,1.0470030506084087,0.41604784014938245,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.86,1.01,1.0467660747999032,0.41564317008492885,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.870000000000001,1.01,1.0465289078410378,0.41527441005085336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.88,1.01,1.0462915677260756,0.4149404540364995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.89,1.01,1.0460540718413962,0.4146402421504493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.9,1.01,1.045816436991046,0.4143727585914597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.91,1.01,1.0455786794211868,0.41413702970888155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.92,1.01,1.0453408148434855,0.4139321221486062,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.93,1.01,1.045102858457493,0.41375714108075873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.94,1.01,1.0448648249720511,0.4136112285055258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.950000000000001,1.01,1.044626728625769,0.4134935616336676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.96,1.01,1.0443885832066127,0.4134033513384164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.97,1.01,1.0441504020706387,0.41333984067561114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.98,1.01,1.0439121981599155,0.41330230346905583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.99,1.01,1.0436739840196616,0.413290042958225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.0,1.01,1.043435771814637,0.41330239050556616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.01,1.01,1.0431975733448193,0.4133387043607706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.02,1.01,1.0429594000603963,0.4133983684795002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.03,1.01,1.042721263076103,0.4134807913941717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.040000000000001,1.01,1.0424831731849311,0.41358540513450087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.05,1.01,1.0422451408712425,0.41371166419561495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.06,1.01,1.0420071763233056,0.413859044551638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.07,1.01,1.041769289445286,0.4140270427127432,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9.08,1.01,1.0415314898687102,0.4142151748237589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
