time,GRID1:omega,GEN1:Vt,GEN1:Vfd,GEN1:Id,GEN1:Iq,GEN1:Vd,GEN1:Vq,GEN1:P,GEN1:Q,GRID1:delta,GEN1:delta,GEN1:omega
3.93,1.0000000012212993,1.0351105555807492,2.051843465602022,0.3089047403375098,0.06118634009552639,0.18665048009210042,1.0181431434508978,0.11995367072783678,0.3030887836002071,-0.012047833872491401,0.18337643295541037,0.9999397948819598
3.94,1.0000000011959949,1.0351872877872226,2.051929844067929,0.309457873879879,0.06113292072248854,0.18647598318558814,1.0182531259422847,0.11995524890992801,0.3037066259289074,-0.012047830101933719,0.18318746576918704,0.9999398766390865
3.95,1.0000000011706611,1.0352637050519233,2.052011381057989,0.3100086896537427,0.06107966581420639,0.18630169606914196,1.0183627138891118,0.11995639892065975,0.3043220451884698,-0.012047826410954431,0.18299875256742568,0.9999399575941755
3.96,1.000000001145276,1.035339807590954,2.0520881105023903,0.3105571878948246,0.06102656629985992,0.186127617501269,1.0184719079021152,0.1199571128928909,0.30493504227828155,-0.012047822799702701,0.18281029181587696,0.9999400381293271
3.97,1.0000000011198178,1.0354155956158249,2.0521600663182746,0.31110336947840245,0.06097361695604486,0.1859537469191764,1.018580708462119,0.11995738719027593,0.30554561795207236,-0.012047819268398149,0.18262208318903372,0.9999401186263147
3.98,1.0000000010942645,1.0354910693344808,2.0522272824095076,0.31164723591128934,0.06092081633028265,0.1857800844476557,1.0186891159201066,0.11995722233410464,0.3061537728269562,-0.012047815817327709,0.18243412755970173,0.9999401994630619
3.99,1.0000000010685945,1.0355662289523768,2.052289792665473,0.3121887893187187,0.0608681666324187,0.18560663090129234,1.0187971304985688,0.11995662289441764,0.30675950739395114,-0.012047812446846216,0.18224642697774915,0.999940281010242
4.0,1.000000001042787,1.0356410746736089,2.0523476309589266,0.31272803242632624,0.06081567359564518,0.18543338778013926,1.0189047522940935,0.11995559734720021,0.30736282202979354,-0.012047809157375236,0.18205898463849293,0.9999403636280292
4.01,1.0000000010168213,1.0357156067020676,2.0524008311429602,0.3132649685376237,0.060763346309155065,0.18526035725905654,1.0190119812811225,0.11995415789979036,0.3079637170100026,-0.012047805949400395,0.18187180484127424,0.9999404476630253
4.0200000000000005,1.000000000990678,1.0357898252426199,2.0524494270471063,0.3137996015071834,0.06071119702468825,0.18508754217097934,1.0191188173168244,0.11995232028688632,0.30856219252293393,-0.01204780282347022,0.1816848929388394,0.9999405334453871
4.03,1.0000000009643386,1.0358637305022962,2.052493452472671,0.31433193570996115,0.06065924093931258,0.18491494598440766,1.0192252601469989,0.11995010353967211,0.30915824868474673,-0.012047799780190438,0.18149825527821783,0.9999406212861752
4.04,1.0000000009377856,1.0359373226914768,2.0525329411873363,0.3148619760071118,0.060607495957066645,0.18474257277547895,1.0193313094129317,0.11994752973088066,0.3097518855550844,-0.012047796820222348,0.1813118991338453,0.999940711474941
4.05,1.0000000009110033,1.036010602025066,2.052567926919111,0.31538972770868395,0.06055598243208239,0.18457042719500064,1.0194369646591173,0.11994462369861963,0.3103431031533039,-0.012047793944278172,0.18112583263373214,0.9999408042775701
4.0600000000000005,1.0000000008839767,1.0360835687236387,2.0525984433497078,0.31591519653364736,0.06050472289602125,0.1843985144308763,1.0195422253417448,0.11994141275203801,0.3109319014751113,-0.01204779115311757,0.18094006467952117,0.9999408999343946
4.07,1.000000000856693,1.0361562230145562,2.0526245241073995,0.3164383885676735,0.06045374177264483,0.18422684016637456,1.0196470908378565,0.1199379263619022,0.3115182805094392,-0.01204778844754112,0.18075460486131323,0.9999409986585834
4.08,1.0000000008291403,1.0362285651330363,2.0526462027594725,0.31695931021907575,0.06040306508246542,0.18405541053473107,1.0197515604550762,0.11993419583929081,0.3121022402553578,-0.012047785828387078,0.18056946336816446,0.9999411006348202
4.09,1.000000000801309,1.0363005953231705,2.0526635128043202,0.31747796817341734,0.060352720140366106,0.18388423207058094,1.0198556334417976,0.1199302540055858,0.3126837807389335,-0.012047783296524965,0.18038465089517355,0.9999412060182729
4.1,1.000000000773191,1.0363723138388805,2.0526764876632764,0.31799436934718295,0.06030273524912089,0.1837133116587453,1.0199593089977324,0.11992613485697172,0.3132629020298259,-0.012047780852851632,0.18020017854809134,0.9999413149338559
4.11,1.00000000074478,1.0364437209448052,2.052685160672271,0.31850852084098275,0.060253139391673594,0.18354265648089899,1.0200625862847084,0.11992187322659936,0.3138396042575081,-0.012047778498283573,0.18001605774637727,0.9999414274757867
4.12,1.0000000007160712,1.036514816917114,2.052689565073383,0.31902042989271107,0.0602039619250432,0.18337227396066588,1.0201654644376141,0.11991750444758176,0.3144138876269484,-0.012047776233753095,0.17983230012562343,0.9999415437074318
4.13,1.000000000687062,1.0365856020442366,2.052689734006377,0.3195301038310943,0.06015523227852991,0.18320217170766884,1.0202679425753836,0.1199130640197934,0.31498575243364335,-0.012047774060202852,0.17964891744024797,0.999941663661436
4.14,1.0000000006577514,1.0366560766275128,2.0526857005002923,0.32003755002999706,0.06010697965887706,0.18303235746107394,1.0203700198119257,0.11990858728342016,0.31555519907783913,-0.012047771978577941,0.17946592146733456,0.9999417873401285
4.15,1.00000000062814,1.0367262409817426,2.0526774974651714,0.3205427758639856,0.060059232764914094,0.18286283903315903,1.0204716952668835,0.11990410910209821,0.31612222807792856,-0.012047769989822878,0.17928332391246316,0.9999419147161941
4.16,1.0000000005982304,1.036796095435656,2.052665157683981,0.3210457886653417,0.0600120195139957,0.18269362425341268,1.0205729680761562,0.11989966355820927,0.31668684008275977,-0.012047768094876479,0.1791011363183389,0.9999420457335964
4.17,1.0000000005680265,1.036865640332279,2.0526487138048304,0.3215465956830508,0.05996536678241195,0.18252472091365626,1.0206738374020659,0.11989528366281188,0.3172490358829452,-0.012047766294663727,0.17891936997697783,0.9999421803087394
4.18,1.0000000005375342,1.036934876029207,2.052628198333495,0.3220452040439698,0.059919300161856426,0.18235613671467726,1.0207743024431037,0.11989100108254624,0.31780881642096703,-0.012047764590094259,0.1787380358461594,0.9999423183318509
4.19,1.0000000005067604,1.0370038028987858,2.0526036436263584,0.32254162071648895,0.059873843733644475,0.18218787921480048,1.020874362443174,0.1198868458854482,0.3183661828000626,-0.012047762982054807,0.17855714447079932,0.9999424596685685
4.2,1.0000000004757137,1.03707242132819,2.0525750818837984,0.3230358524769889,0.059829019862407996,0.18201995578083846,1.020974016700257,0.11988284630764913,0.31892113629185664,-0.012047761471407922,0.1783767059098351,0.9999426041617107
4.21,1.0000000004444038,1.037140731719418,2.052542545144057,0.3235279058792395,0.059784849010540805,0.1818523735417878,1.0210732645744416,0.1198790285424268,0.3194736783426435,-0.012047760058983947,0.17819672966915096,0.9999427516332099
4.22,1.000000000412842,1.0372087344891847,2.0525060652776728,0.3240177872270304,0.059741349574672954,0.18168513934564448,1.0211721054952538,0.11987541655310717,0.3200238105783685,-0.01204775874558056,0.17801722464100134,0.9999429018861888
4.23,1.0000000003810399,1.0372764300687378,2.0524656739824585,0.3245055025500987,0.05969853774501026,0.18151825971963603,1.02127053896825,0.11987203191080287,0.3205715348082208,-0.012047757531957881,0.1778381990503218,0.999943054707155
4.24,1.0000000003490106,1.03734381890358,2.052421402779112,0.32499105758355806,0.059656427388320325,0.1813517408341607,1.021368564580819,0.11986889365794182,0.3211168530269024,-0.01204775641883674,0.17765966040824618,0.9999432098682923
4.25,1.0000000003167677,1.0374109014531179,2.052373283007429,0.32547445775086403,0.05961502995498207,0.18118558847065994,1.021466182007173,0.11986601819811804,0.3216597674155406,-0.01204775540689436,0.17748161547307093,0.9999433671298251
4.26,1.0000000002843257,1.0374776781902333,2.0523213458231795,0.3259557081504013,0.059574354410402465,0.18101980799362977,1.0215633910124946,0.11986341921268417,0.32220028034128745,-0.012047754496764025,0.17730407021883623,0.9999435262424334
4.2700000000000005,1.0000000002516993,1.0375441496007891,2.05226562219563,0.3264348135456927,0.05953440719075023,0.1808544043269113,1.021660191456231,0.11986110760410772,0.32273839435563256,-0.012047753689032277,0.1771270298116233,0.9999436869496935
4.28,1.0000000002189038,1.037610316183069,2.052206142905729,0.3269117783592389,0.05949519218286114,0.18068938193438078,1.0217565832945241,0.11985909146601142,0.32327411219148433,-0.012047752984237992,0.17695049859358647,0.9999438489905236
4.29,1.0000000001859546,1.037676178447161,2.0521429385449443,0.3273866066699438,0.05945671072786038,0.1805247448050999,1.0218525665817737,0.11985737607947342,0.3238074367590821,-0.012047752382872378,0.17677448007467894,0.9999440121016101
4.3,1.0000000001528673,1.0377417369142956,2.0520760395147555,0.32785930221401627,0.05941896164788151,0.18036049644295182,1.0219481414713523,0.1198559639349698,0.32433837114077174,-0.012047751885377581,0.17659897693195012,0.9999441760197946
4.3100000000000005,1.0000000001196572,1.0378069921161366,2.052005476026786,0.3283298683892803,0.05938194129508017,0.18019663986074927,1.0220433082154778,0.11985485477915139,0.32486691858475075,-0.012047751492147032,0.17642399101623818,0.9999443404843993
4.32,1.0000000000863394,1.0378719445940403,2.051931278103547,0.32879830826275164,0.05934564362192443,0.1800331775787547,1.0221380671642708,0.11985404568539557,0.32539308249785964,-0.012047751203526727,0.17624952336600777,0.9999445052394731
4.33,1.000000000052929,1.0379365948982855,2.05185347557978,0.3292646245813059,0.059310060271596736,0.179870111627518,1.0222324187640264,0.11985353114690682,0.3259168664374905,-0.012047751019815462,0.17607557422803413,0.9999446700359377
4.34,1.0000000000194404,1.0380009435872841,2.051772098104363,0.32972881978526264,0.05927518068718311,0.17970744355489884,1.0223263635547384,0.11985330319096146,0.3264382741027148,-0.012047750941266047,0.17590214308457283,0.9999448346336187
4.3500000000000005,0.9999999999858877,1.0380649912267768,2.0516871751427526,0.3301908960247044,0.059240992238204476,0.17954517443710932,1.0224199021669111,0.11985335151275675,0.32695730932474715,-0.012047750968088744,0.17572922868660648,0.9999449988031448
4.36,0.9999999999522841,1.0381287383890263,2.051598735979919,0.3306508551782482,0.05920748036285583,0.17938330489356819,1.0225130353177179,0.11985366362709665,0.3274739760567996,-0.012047751100449634,0.1755568290927157,0.9999451623277014
4.37,0.999999999918642,1.0381921856520082,2.0515068097237448,0.33110869887410893,0.059174628724348775,0.17922183510535164,1.0226057638065433,0.11985422503619438,0.32798827836349326,-0.012047751338476196,0.1753849417130813,0.9999453250046269
4.38,0.9999999998849731,1.0382553335986144,2.0514114253088294,0.3315644285131166,0.059142419379507656,0.17906076483697062,1.0226980885099812,0.11985501941156988,0.3285002204098652,-0.012047751682258826,0.17521356335808816,0.9999454866468398
4.39,0.9999999998512882,1.0383181828158685,2.05131261150067,0.33201804529350043,0.05911083295781649,0.17890009346120075,1.0227900103763337,0.11985602878809126,0.3290098064501465,-0.012047752131854144,0.1750426902909761,0.9999456470840896
4.4,0.9999999998175968,1.0383807338941626,2.0512103969001534,0.3324695502370911,0.05907984884901731,0.17873981998666227,1.022881530419684,0.11985723376807067,0.32951704081634725,-0.012047752687286854,0.17487231828395794,0.9999458061640223
4.41,0.9999999997839077,1.0384429874265246,2.0511048099483298,0.33291894421672763,0.05904944539735625,0.17857994308783381,1.0229726497136038,0.11985861373333723,0.3300219279068133,-0.012047753348555098,0.17470244267720603,0.9999459637530572
4.42,0.9999999997502286,1.0385049440079148,2.050995878931401,0.33336622798454274,0.059019600100501515,0.1784204611371598,1.0230633693845583,0.11986014706310597,0.3305244721748249,-0.01204775411563196,0.17453305844010086,0.9999461197370717
4.43,0.9999999997165657,1.0385666042345616,2.050883631985882,0.3338114022008454,0.05899028981125506,0.1782613722389163,1.0231536906050855,0.1198618113555687,0.33102467811732783,-0.012047754988469947,0.17436416023413004,0.9999462740218907
4.44,0.9999999996829244,1.0386279687033408,2.0507680971038824,0.3342544674633611,0.05896149094012001,0.17810267426447823,1.0232436145868045,0.11986358365106917,0.3315225502639409,-0.012047755967004243,0.17419574247682004,0.9999464265335837
4.45,0.9999999996493087,1.038689038011202,2.0506493021384578,0.33469542433647426,0.05893317965687246,0.17794436488863535,1.0233331425733343,0.1198654406547924,0.3320180931662498,-0.012047757051156545,0.1740277994060979,0.9999465772185693
4.46,0.9999999996157216,1.038749812754642,2.0505272748089807,0.3351342733802998,0.05890533208931576,0.17778644162659873,1.0234222758331752,0.11986735895695574,0.3325113113875714,-0.012047758240839134,0.1738603251444836,0.9999467260435331
4.47,0.9999999995821648,1.0388102935292358,2.050402042706476,0.33557101517923804,0.05887792451748688,0.17762890187134608,1.0235110156526293,0.1198693152485527,0.3330022094931806,-0.01204775953595801,0.17369331376253672,0.9999468729951623
4.48,0.9999999995486389,1.0388704809292213,2.0502736332988976,0.3360056503698034,0.058850933561660185,0.17747174293095808,1.023599363328817,0.119871286530801,0.333490792041114,-0.012047760936416794,0.17352675934099468,0.9999470180797057
4.49,0.9999999995151434,1.0389303755471404,2.050142073936265,0.3364381796675025,0.05882433636257983,0.1773149620656046,1.0236873201628491,0.11987325031653166,0.3339770635736276,-0.012047762442119917,0.17336065603107362,0.9999471613223664
4.5,0.9999999994816766,1.0389899779735428,2.050007391855648,0.33686860389250517,0.05879811075249178,0.177158556523857,1.0237748874532167,0.11987518482189721,0.3344610286093304,-0.012047764052976811,0.1731949981124296,0.9999473027665376
4.51,0.999999999448236,1.0390492887967466,2.049869614185951,0.3372969239939202,0.05877223541562587,0.17700252357800933,1.0238620664894473,0.11987706914687087,0.33494269163606255,-0.012047765768904116,0.17302978004830782,0.999947442472892
4.5200000000000005,0.999999999414818,1.0391083086026585,2.049728767952446,0.33772314107252244,0.05874669003694575,0.17684686055811483,1.023948858546078,0.11987888344319178,0.3354220571045909,-0.012047767589829108,0.17286499653745244,0.9999475805183364
4.53,0.9999999993814179,1.039167037974657,2.04958488008104,0.33814725640168486,0.0587214554381056,0.1766915648844614,1.0240352648769975,0.11988060906852417,0.33589912942307726,-0.012047769515693427,0.17270064256238474,0.9999477169948457
4.54,0.9999999993480305,1.0392254774935317,2.0494379774022424,0.33856927144646376,0.05869651369967591,0.17653663409822593,1.0241212867101865,0.11988222872576149,0.3363739129524417,-0.012047771546454693,0.17253671343370117,0.9999478520081886
4.55,0.9999999993146496,1.0392836277374797,2.0492880866547925,0.33898918788063764,0.05867184826889104,0.17638206589007902,1.0242069252429042,0.11988372658658611,0.3368464120025608,-0.012047773682089712,0.17237320483008828,0.9999479856765595
4.5600000000000005,0.9999999992812683,1.039341489282159,2.0491352344889364,0.33940700760163806,0.05864744405228285,0.1762278581265284,1.0242921816373454,0.11988508839853798,0.3373166308293557,-0.0120477759225961,0.17221011283379975,0.9999481181291328
4.57,0.9999999992478792,1.039399062700794,2.0489794474693377,0.33982273274327546,0.05862328749274698,0.17607400887382108,1.0243770570167954,0.11988630157503527,0.337784573632751,-0.012047778267994611,0.1720474339613854,0.9999482495045524
4.58,0.9999999992144745,1.0394563485643322,2.048820752077592,0.3402363656861985,0.058599366630718144,0.17592051641924555,1.024461552462307,0.11988735526793676,0.33825024455549957,-0.012047780718330703,0.1718851651895109,0.9999483799493745
4.59,0.9999999991810457,1.039513347441648,2.0486591747143503,0.34064790906605463,0.05857567114929947,0.1757673792897078,1.0245456690099122,0.11988824042242274,0.33871364768286055,-0.012047783273675703,0.1717233039757622,0.9999485096164764
4.6000000000000005,0.9999999991475841,1.0395700598997895,2.0484947417010293,0.34105736577934775,0.058552192403345096,0.17561459626748133,1.0246294076483757,0.11988894981414407,0.33917478704311915,-0.012047785934128434,0.1715618482743664,0.9999486386634492
4.61,0.9999999991140808,1.0396264865042655,2.048327479281115,0.341464738986979,0.05852892343261338,0.17546216640305676,1.0247127693175047,0.1198894780687151,0.33963366660890115,-0.012047788699815041,0.1714007965468173,0.9999487672509868
4.62,0.9999999990805267,1.03968262781937,2.0481574136210594,0.3418700321155087,0.05850585895930035,0.17531008902505207,1.0247957549070053,0.11988982166384622,0.3400902902992528,-0.012047791570890618,0.17124014776743732,0.9999488955412893
4.63,0.9999999990469127,1.039738484408537,2.0479845708107765,0.3422732488561879,0.05848299537032688,0.17515836374716115,1.0248783652558866,0.11988997891448297,0.3405446619824518,-0.012047794547538336,0.17107990142395427,0.9999490236964915
4.64,0.9999999990132298,1.039794056834721,2.0478089768637258,0.34267439316183235,0.05846033068497569,0.1750069904721611,1.0249606011523975,0.11988994994156701,0.3409967854794998,-0.012047797629970257,0.17092005751321473,0.9999491518771332
4.65,0.9999999989794689,1.039849345660804,2.0476306577166308,0.343073469241606,0.05843786450849789,0.17485596939300943,1.025042463334487,0.11988973662506149,0.3414466645682334,-0.012047800818426869,0.17076061653219388,0.999949280240682
4.66,0.9999999989456213,1.0399043514500168,2.0474496392288133,0.3434704815538265,0.05841559797247996,0.17470530099109752,1.025123952490766,0.1198893425420787,0.3418943029880083,-0.012047804113175808,0.17060157946450735,0.9999494089401223
4.67,0.9999999989116785,1.0399590747663774,2.0472659471811787,0.34386543479691206,0.058393533662866315,0.174554986031752,1.0252050692619474,0.11988877289106603,0.34233970444489165,-0.012047807514511684,0.17044294776266067,0.9999495381226214
4.68,0.9999999988776324,1.0400135161751323,2.047079607274872,0.3442583338986024,0.0583716755365734,0.1744050255570899,1.0252858142427375,0.11988803440305548,0.3427828726173105,-0.012047811022754623,0.1702847233263075,0.9999496679282822
4.69,0.9999999988434753,1.0400676762432088,2.0468906451296114,0.34464918400358335,0.05835002882777573,0.17425542087636575,1.0253661879841507,0.11988713524114214,0.3432238111620703,-0.01204781463824952,0.1701269084768176,0.9999497984889923
4.7,0.9999999988092002,1.0401215555396606,2.0466990862817593,0.34503799045967837,0.0583285999449489,0.17410617355395794,1.0254461909962131,0.11988608488937143,0.3436625237206903,-0.012047818361363238,0.1699695059284801,0.9999499299273783
4.71,0.9999999987748003,1.0401751546361122,2.0465049561821096,0.34542475880277035,0.058307396359875974,0.1739572853951699,1.0255258237510176,0.11988489403235014,0.3440990139259834,-0.012047822192483978,0.16981251875669318,0.9999500623558706
4.72,0.9999999987402697,1.0402284741071937,2.046308280193467,0.34580949474062195,0.058286426489812436,0.17380875843002874,1.025605086686095,0.11988357442688985,0.34453328540881284,-0.012047826132019298,0.169655950363507,0.9999501958758862
4.73,0.9999999987056031,1.0402815145309587,2.046109083588015,0.3461922041357769,0.05826569957405819,0.17366059489528002,1.0256839802080575,0.11988213876705416,0.3449653418049634,-0.012047830180393728,0.16949980444090276,0.9999503305771328
4.74,0.9999999986707957,1.0403342764892907,2.0459073915445196,0.34657289298769545,0.058245225546221184,0.17351279721479332,1.025762504696479,0.11988060054402144,0.34539518676203185,-0.012047834338046624,0.16934408493220324,0.999950466537038
4.75,0.9999999986358437,1.0403867605682857,2.0457032291454014,0.3469515674143331,0.058225014903441,0.17336536797859683,1.0258406605079646,0.11987897390216881,0.34582282394629876,-0.012047838605430189,0.16918879599201556,0.9999506038203059
4.76,0.9999999986007438,1.040438967358609,2.0454966213736925,0.3473282336333582,0.05820507857384333,0.17321830992076834,1.0259184479803651,0.11987727349278862,0.34624825704952983,-0.012047842983007378,0.16903394194511037,0.9999507424786013
4.7700000000000005,0.9999999985654937,1.04049089745583,2.045287593109932,0.3477028979431215,0.058185427783476955,0.17307162589641353,1.0259958674371017,0.11987551432681805,0.34667148979558227,-0.012047847471248124,0.1688795272446439,0.9999508825503619
4.78,0.9999999985300917,1.0405425514607232,2.0450761691290182,0.34807556670364037,0.05816607392399787,0.1729253188579729,1.0260729191915456,0.11987371162800436,0.3470925259468321,-0.01204785207062916,0.16872555643012088,0.9999510240607369
4.79,0.9999999984945369,1.0405939299795401,2.0448623740970517,0.3484462463176969,0.05814702842223639,0.1727793918310816,1.0261496035514246,0.11987188068776622,0.34751136931030807,-0.01204785678162937,0.1685720340854923,0.9999511670216482
4.8,0.9999999984588293,1.040645033624248,2.044646232568201,0.3488149432122661,0.05812830261285241,0.17263384789022615,1.026225920823201,0.11987003672310836,0.3479280237435161,-0.012047861604729326,0.16841896479776713,0.9999513114319732
4.8100000000000005,0.9999999984229693,1.0406958630127272,2.04442776898162,0.3491816638204267,0.05810990761511071,0.17248869013441745,1.0263018713163872,0.1198681947387524,0.34834249315991106,-0.012047866540407213,0.16826635311651106,0.9999514572778414
4.82,0.9999999983869583,1.0407464187689441,2.044207007658445,0.34954641456384555,0.05809185421486575,0.17234392166311466,1.0263774553477685,0.11986636939470144,0.34875478153390405,-0.01204787158913773,0.16811420351457396,0.9999516045330411
4.83,0.9999999983507984,1.0407967015230726,2.0439839727989093,0.3499092018360973,0.0580741527526364,0.172199545552603,1.0264526732454764,0.11986457488025977,0.34916489290549657,-0.012047876751389647,0.16796252035038303,0.9999517531595298
4.84,0.9999999983144925,1.0408467119115912,2.0437586884795675,0.35027003198680773,0.05805681301870113,0.17205556483304235,1.0265275253529025,0.11986282479554146,0.3495728313843608,-0.012047882027623422,0.1678113078321052,0.9999519031080395
4.8500000000000005,0.9999999982780438,1.0408964505773322,2.043531178650705,0.35062891130685936,0.05803984415595456,0.17191198246637285,1.026602012032399,0.11986113204133804,0.34997860115346197,-0.012047887418289162,0.16766056998396087,0.9999520543187711
4.86,0.9999999982414562,1.0409459181694987,2.043301467133898,0.3509858460146879,0.058023254571251376,0.17176880132526542,1.0266761336687544,0.11985950871816738,0.35038220647212204,-0.012047892923824596,0.16751031061494784,0.9999522067221671
4.87,0.9999999982047344,1.040995115343646,2.0430695776197876,0.3513408422437846,0.05800705185582585,0.17162602417328288,1.0267498906724084,0.11985796603519125,0.3507836516785289,-0.012047898544653907,0.16736053329019787,0.9999523602397554
4.88,0.9999999981678833,1.041044042761621,2.0428355336660595,0.35169390603152373,0.05799124271527163,0.1714836536464012,1.0268232834823823,0.11985651422957877,0.35118294119172355,-0.012047904281185871,0.16721124130516782,0.9999525147850534
4.89,0.9999999981309083,1.0410927010914734,2.0425993586956457,0.3520450433093002,0.057975832909510576,0.17134169223603216,1.0268963125689141,0.11985516249681064,0.35158007951297504,-0.012047910133812062,0.16706243766282772,0.9999526702645233
4.9,0.9999999980938153,1.0411410910073302,2.0423610759951787,0.35239425989410655,0.057960827203031494,0.17120014227366281,1.0269689784357712,0.11985391893228266,0.3519750712266221,-0.012047916102905972,0.16691412505398243,0.9999528265785683
4.91,0.9999999980566106,1.0411892131892393,2.0421207087136812,0.35274156148153374,0.05794622932560149,0.17105900591721424,1.0270412816222343,0.11985279048445872,0.35236792100033426,-0.012047922188822316,0.1667663058408289,0.9999529836225598
4.92,0.9999999980193004,1.0412370683229841,2.041878279861516,0.35308695364025444,0.057932041943542976,0.17091828513920135,1.0271132227047404,0.1198517829197156,0.35275863358483833,-0.01204792839189535,0.1666189820438205,0.9999531412878844
4.93,0.9999999979818914,1.041284657099873,2.0416338123095943,0.3534304418079596,0.057918266641586606,0.17077798171676078,1.0271848022981793,0.11985090079891779,0.35314721381308384,-0.012047934712438632,0.1664721553318732,0.9999532994630025
4.94,0.9999999979443905,1.041331980216497,2.041387328788847,0.3537720312887966,0.05790490391517633,0.1706380972235877,1.0272560210568369,0.11985014746562628,0.3535336665989236,-0.012047941150744446,0.16632582701592438,0.9999534580345065
4.95,0.9999999979068046,1.0413790383744768,2.04113885188995,0.35411172725222034,0.057891953173067986,0.17049863302381454,1.0273268796749946,0.11984952504578425,0.3539179969352595,-0.012047947707084089,0.1661799980458173,0.9999536168881702
4.96,0.9999999978691404,1.0414258322801802,2.0408884040633204,0.3544495347332933,0.05787941274989217,0.17035959026783207,1.0273973788871773,0.11984903445855585,0.3543002098917507,-0.012047954381706132,0.1660346690104563,0.9999537759099792
4.97,0.9999999978314049,1.0414723626444253,2.0406360076193457,0.35478545863436206,0.05786727992837264,0.1702209698900528,1.0274675194680614,0.11984867543799729,0.3546803106120797,-0.012047961174838563,0.16588984014115316,0.9999539349871343
4.98,0.9999999977936049,1.041518630182176,2.0403816847288714,0.3551195037280322,0.057855550970696716,0.1700827726085799,1.0275373022320573,0.11984844656502563,0.3550583043107961,-0.012047968086687516,0.16574551131804968,0.9999540940090177
4.99,0.999999997755747,1.0415646356122163,2.0401254574239256,0.3554516746614383,0.05784422115856148,0.16994499892674464,1.027606728032567,0.11984834530918925,0.355434196269827,-0.012047975117438487,0.16560168207948608,0.9999542528681166
5.0,0.9999999977178375,1.0416103796568275,2.0398673475986553,0.3557819759616591,0.05783328484128485,0.1698076491364482,1.0276757977609443,0.119848368079573,0.35580799183462597,-0.012047982267256743,0.16545835163415099,0.9999544114608937
5.01,0.9999999976798828,1.0416558630414519,2.0396073770104874,0.35611041204225424,0.05782273549134881,0.16967072332323432,1.0277445123451656,0.11984851028416407,0.35617969641005737,-0.012047989536287614,0.16531551887583612,0.9999545696886007
5.0200000000000005,0.9999999976418886,1.0417010864943586,2.0393455672814733,0.35643698721080763,0.057812565766675934,0.1695342213730038,1.0278128727482334,0.11984876639691697,0.3565493154560365,-0.012047996924658404,0.16517318240059237,0.9999547274580276
5.03,0.9999999976038606,1.0417460507463108,2.0390819398998277,0.356761705677364,0.057802767578888734,0.1693981429802666,1.0278808799663375,0.11984913003169573,0.3569168544829567,-0.012048004432478226,0.16503134052607343,0.9999548846821812
5.04,0.9999999975658039,1.0417907565302342,2.0388165162216207,0.3570845715636866,0.0577933321667965,0.16926248765782234,1.0279485350267898,0.1198495940222724,0.3572823190469738,-0.012048012059840149,0.16488999131283194,0.9999550412808916
5.05,0.9999999975277234,1.041835204580893,2.038549317472619,0.3574055889132054,0.05778425017426965,0.1691272547477392,1.028015838985764,0.11985015050745454,0.35764571474517914,-0.01204801980682143,0.1647491325873263,0.99995519718134
5.0600000000000005,0.9999999974896233,1.041879395634574,2.0382803647502516,0.35772476170154877,0.05777551173171938,0.1689924434335062,1.0280827929258607,0.11985079102048035,0.35800704721070176,-0.012048027673486358,0.16460876196638421,0.9999553523185053
5.07,0.9999999974515075,1.0419233304287818,2.0380096790256883,0.3580420938475462,0.057767106540288556,0.16885805275320884,1.0281493979535266,0.11985150658169322,0.3583663221077944,-0.012048035659885744,0.16446887688286113,0.9999555066355299
5.08,0.9999999974133793,1.0419670097019507,2.0377372811459953,0.35835758922457706,0.057759023957982485,0.16872408161359498,1.028215655196357,0.11985228779363773,0.3587235451269272,-0.012048043766060626,0.16432947461223082,0.999955660084
5.09,0.9999999973752418,1.042010434193164,2.037463191836371,0.3586712516721787,0.05775125308681465,0.16859052880486472,1.0282815658003026,0.11985312493755465,0.3590787219799727,-0.012048051992041932,0.1641905522998392,0.9999558126241425
5.1000000000000005,0.9999999973370973,1.042053604641899,2.0371874317024097,0.3589830850077568,0.057743782860225794,0.1684573930160465,1.028347130926815,0.11985400807043872,0.3594318583954653,-0.012048060337853203,0.16405210698855832,0.9999559642249367
5.11,0.9999999972989477,1.0420965217877858,2.036910021232412,0.35929309303831786,0.05773660212990587,0.16832467285079325,1.0284123517499557,0.11985492712169246,0.3597829601140193,-0.012048068803511357,0.16391413564657228,0.9999561148641449
5.12,0.9999999972607944,1.0421391863703895,2.036630980799692,0.35960127957209215,0.05772969975126839,0.16819236684344951,1.0284772294534945,0.11985587198852977,0.3601320328839093,-0.012048077389028833,0.16377663519504185,0.99995626452826
5.13,0.9999999972226382,1.0421815991290087,2.0363503306648645,0.35990764842997397,0.057723064666809674,0.16806047347523334,1.0285417652280233,0.11985683262927102,0.3604790824568867,-0.01204808609441557,0.1636396025353957,0.9999564132123756
5.14,0.9999999971844796,1.042223760802503,2.036068090978114,0.36021220345662736,0.05771668598664228,0.16792899119038232,1.0286059602681161,0.11985779915371969,0.36082411458420927,-0.012048094919679477,0.16350303457600857,0.99995656091998
5.15,0.9999999971463185,1.0422656721291377,2.035784281781414,0.360514948531211,0.057710553065548315,0.16779791841211994,1.0286698157695513,0.11985876190988626,0.3611671350129589,-0.012048103864828226,0.16336692825803623,0.9999567076626791
